1757693776.657427, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000
1757693779.748505, 0.0025080, -0.0031539, 0.0010630, -0.0060397, -0.0010781, 0.0038340, 0.9999738
1757693779.782106, 0.0021085, -0.0041703, 0.0002617, -0.0068015, -0.0007397, 0.0036105, 0.9999701
1757693779.849309, 0.0026684, -0.0110320, -0.0085818, -0.0096283, 0.0014850, 0.0006181, 0.9999524
1757693779.950113, 0.0033048, -0.0125970, 0.0017193, -0.0088151, 0.0007849, -0.0141703, 0.9998604
1757693780.017316, 0.0059335, -0.0191789, 0.0036073, -0.0087035, 0.0060064, -0.0109605, 0.9998840
1757693780.151723, 0.0037785, -0.0249211, 0.0057547, -0.0051240, 0.0081561, 0.0009296, 0.9999532
1757693780.353324, 0.0106732, -0.0371638, 0.0081810, -0.0080555, 0.0226318, -0.0029107, 0.9997072
1757693780.454125, 0.0114852, -0.0353717, 0.0120049, -0.0140183, 0.0168963, -0.0059876, 0.9997410
1757693780.554926, 0.0107669, -0.0359901, 0.0100989, -0.0204095, 0.0093061, -0.0120050, 0.9996763
1757693781.058935, 0.0226198, -0.0623395, 0.0231335, -0.0221650, 0.0082591, -0.0164370, 0.9995851
1757693781.126137, 0.0251754, -0.0697912, 0.0266057, -0.0219984, 0.0084411, -0.0191727, 0.9995385
1757693781.294129, 0.0362001, -0.0909958, 0.0339849, -0.0170922, 0.0130823, -0.0214546, 0.9995381
1757693781.428520, 0.0466860, -0.1079896, 0.0404742, -0.0155212, 0.0130181, -0.0257526, 0.9994631
1757693781.529314, 0.0542700, -0.1226303, 0.0439808, -0.0134925, 0.0155173, -0.0236745, 0.9995082
1757693781.697303, 0.0651708, -0.1551782, 0.0482290, -0.0110244, 0.0170449, -0.0159568, 0.9996666
1757693781.999682, 0.0782559, -0.2193151, 0.0523922, -0.0178060, 0.0134518, -0.0114550, 0.9996853
1757693782.167668, 0.0876307, -0.2544328, 0.0518215, -0.0110478, 0.0116914, -0.0077214, 0.9998408
1757693782.402881, 0.1056249, -0.3336855, 0.0487458, -0.0160512, 0.0090816, -0.0072725, 0.9998035
1757693782.738901, 0.1143462, -0.4277574, 0.0556033, -0.0185618, 0.0030552, -0.0109272, 0.9997633
1757693782.906911, 0.1212714, -0.4748693, 0.0592585, -0.0198081, 0.0031861, -0.0129306, 0.9997151
1757693783.142127, 0.1416451, -0.5448625, 0.0721153, -0.0230875, 0.0325492, -0.0169633, 0.9990594
1757693783.310125, 0.1520520, -0.5971752, 0.0820694, -0.0213342, 0.0428145, -0.0136698, 0.9987617
1757693783.511718, 0.1654547, -0.6656527, 0.0883567, -0.0172403, 0.0580622, -0.0122943, 0.9980884
1757693783.713310, 0.1857123, -0.7251423, 0.0899521, -0.0302271, 0.0691547, -0.0074896, 0.9971198
1757693783.948502, 0.2069501, -0.7658819, 0.0835003, -0.0361219, 0.0851939, 0.0035313, 0.9957032
1757693784.150094, 0.2258977, -0.7933958, 0.0870592, -0.0290646, 0.0994723, 0.0064502, 0.9945949
1757693784.385295, 0.2584587, -0.8170770, 0.1086193, -0.0186877, 0.1107147, 0.0034061, 0.9936707
1757693784.586896, 0.2947032, -0.8291390, 0.1368756, -0.0149545, 0.1204804, 0.0034370, 0.9925971
1757693784.788499, 0.3364808, -0.8347489, 0.1789545, -0.0043852, 0.1189447, -0.0003858, 0.9928911
1757693785.023702, 0.3984975, -0.8303727, 0.2329041, 0.0026203, 0.1420189, 0.0006216, 0.9898603
1757693785.258897, 0.4710865, -0.8248550, 0.2852717, 0.0025769, 0.1612869, 0.0025543, 0.9869009
1757693785.460477, 0.5443830, -0.8272386, 0.3428813, 0.0052699, 0.1639304, 0.0028492, 0.9864537
1757693785.662056, 0.6196322, -0.8240728, 0.4064072, 0.0259901, 0.1557893, 0.0010933, 0.9874477
1757693785.897231, 0.6889870, -0.8271583, 0.4799297, 0.0114120, 0.1360627, -0.0071387, 0.9906088
1757693786.166002, 0.7455691, -0.8147563, 0.5798202, -0.0034764, 0.1350345, 0.0112828, 0.9907706
1757693786.401256, 0.7863590, -0.7928026, 0.7022153, 0.0034602, 0.1239349, 0.0132055, 0.9921964
1757693786.670168, 0.8411529, -0.7785130, 0.8492734, -0.0011076, 0.1121796, 0.0440452, 0.9927107
1757693786.905470, 0.8820823, -0.7610720, 0.9542629, -0.0057479, 0.0965730, 0.0528782, 0.9939037
1757693787.208008, 0.9658345, -0.7436041, 1.1078397, 0.0060965, 0.0597568, 0.0566314, 0.9965866
