1757693776.657427, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000
1757693781.630107, 0.0604472, -0.1431371, 0.0525401, -0.0141246, 0.0182423, -0.0206160, 0.9995212
1757693781.663705, 0.0614742, -0.1449231, 0.0514767, -0.0118641, 0.0180335, -0.0197805, 0.9995713
1757693782.335677, 0.0986381, -0.3119630, 0.0594850, -0.0185892, 0.0092707, -0.0099818, 0.9997344
1757693782.604492, 0.1140598, -0.3967806, 0.0597072, -0.0218871, 0.0050775, -0.0146675, 0.9996399
1757693783.041320, 0.1324900, -0.5173050, 0.0741847, -0.0228715, 0.0165756, -0.0178241, 0.9994420
1757693783.545317, 0.1700791, -0.6836856, 0.0978737, -0.0187211, 0.0624316, -0.0112733, 0.9978099
1757693784.150094, 0.2295252, -0.8014756, 0.0951328, -0.0300746, 0.0994744, 0.0046713, 0.9945745
1757693784.385295, 0.2588397, -0.8260651, 0.1150912, -0.0197159, 0.1109873, 0.0012593, 0.9936255
1757693784.721298, 0.3238377, -0.8433184, 0.1719726, -0.0090680, 0.1164739, -0.0024464, 0.9931493
1757693784.956501, 0.3815279, -0.8408714, 0.2238177, -0.0022709, 0.1316428, -0.0047619, 0.9912832
1757693785.124503, 0.4295765, -0.8392572, 0.2638371, 0.0008494, 0.1484432, -0.0004997, 0.9889205
1757693785.258897, 0.4762995, -0.8307320, 0.2938053, 0.0019903, 0.1610059, 0.0000094, 0.9869514
1757693785.561267, 0.5878990, -0.8346303, 0.3795736, 0.0146552, 0.1621865, 0.0010947, 0.9866506
1757693785.796442, 0.6616150, -0.8396558, 0.4544127, 0.0191957, 0.1385059, -0.0119210, 0.9901038
1757693786.334029, 0.7770017, -0.8081208, 0.6689112, -0.0052110, 0.1229213, 0.0078439, 0.9923717
1757693786.636554, 0.8377478, -0.7917116, 0.8355739, -0.0025528, 0.1128569, 0.0329704, 0.9930608
1757693786.871855, 0.8770338, -0.7726158, 0.9455686, -0.0078872, 0.0998640, 0.0494781, 0.9937388
1757693786.972700, 0.9243637, -0.7747009, 0.9401338, -0.0058848, 0.0891989, 0.0524062, 0.9946167
1757693787.073546, 0.9391760, -0.7634794, 1.0196801, 0.0017996, 0.0790306, 0.0551784, 0.9953423
1757693787.174392, 1.0120826, -0.7580670, 1.0177667, 0.0043873, 0.0632939, 0.0555698, 0.9964370
1757693787.275228, 1.0391511, -0.7567736, 1.0809067, 0.0075970, 0.0491053, 0.0537666, 0.9973165
1757693787.409613, 1.0786244, -0.7583503, 1.1511140, 0.0127013, 0.0318342, 0.0458497, 0.9983602
